MSOA21CD,n_oas,n_diff,disagree_pct
E02005729,20,4,20.0
E02005730,43,6,13.953488372093023
E02005731,36,0,0.0
E02005733,26,1,3.8461538461538463
E02005734,21,3,14.285714285714285
E02005735,29,3,10.344827586206897
E02005736,31,4,12.903225806451612
E02005739,33,1,3.0303030303030303
E02005740,37,2,5.405405405405405
E02005741,28,4,14.285714285714285
E02005742,25,6,24.0
E02005744,26,9,34.61538461538461
E02005746,23,7,30.434782608695656
E02005747,24,6,25.0
E02005748,24,7,29.166666666666668
E02005749,32,7,21.875
E02005750,28,9,32.142857142857146
E02005751,30,14,46.666666666666664
E02005752,27,3,11.11111111111111
E02005754,25,8,32.0
E02005755,22,4,18.181818181818183
E02005756,25,5,20.0
E02005757,30,12,40.0
E02005758,32,5,15.625
E02005759,31,8,25.806451612903224
E02005760,23,7,30.434782608695656
E02005761,21,1,4.761904761904762
E02005762,19,7,36.84210526315789
E02005763,21,4,19.047619047619047
E02005764,35,10,28.57142857142857
E02005765,22,7,31.818181818181817
E02005766,21,4,19.047619047619047
E02005767,25,10,40.0
E02005768,20,3,15.0
E02005769,23,6,26.08695652173913
E02005770,34,8,23.52941176470588
E02005771,27,5,18.51851851851852
E02005772,19,3,15.789473684210526
E02005773,32,2,6.25
E02005774,31,10,32.25806451612903
E02005775,31,8,25.806451612903224
E02005776,29,4,13.793103448275861
E02005777,28,2,7.142857142857142
E02005778,21,8,38.095238095238095
E02005779,26,6,23.076923076923077
E02005780,35,6,17.142857142857142
E02005781,20,3,15.0
E02005782,30,6,20.0
E02005783,28,4,14.285714285714285
E02005784,18,5,27.77777777777778
E02005785,39,7,17.94871794871795
E02005786,23,1,4.3478260869565215
E02005787,32,5,15.625
E02005788,25,5,20.0
E02005789,38,14,36.84210526315789
E02005790,28,5,17.857142857142858
E02005791,24,0,0.0
E02005794,35,3,8.571428571428571
E02005795,27,5,18.51851851851852
E02005796,26,3,11.538461538461538
E02005797,21,6,28.57142857142857
E02005798,31,16,51.61290322580645
E02005799,33,12,36.36363636363637
E02005800,28,5,17.857142857142858
E02005801,19,3,15.789473684210526
E02005802,26,5,19.230769230769234
E02005803,32,9,28.125
E02005804,31,4,12.903225806451612
E02005805,28,6,21.428571428571427
E02005806,27,5,18.51851851851852
E02005807,21,10,47.61904761904761
E02005808,41,20,48.78048780487805
E02005809,27,8,29.629629629629626
E02005810,29,6,20.689655172413794
E02005811,30,5,16.666666666666664
E02005812,35,11,31.428571428571427
E02005813,44,10,22.727272727272727
E02005814,23,5,21.73913043478261
E02005815,27,7,25.925925925925924
E02005816,26,8,30.76923076923077
E02005817,24,5,20.833333333333336
E02005818,29,5,17.24137931034483
E02005819,21,6,28.57142857142857
E02005820,20,4,20.0
E02005821,22,3,13.636363636363635
E02005822,30,4,13.333333333333334
E02005823,24,1,4.166666666666666
E02005824,33,6,18.181818181818183
E02005825,25,6,24.0
E02005826,20,0,0.0
E02005827,29,5,17.24137931034483
E02005828,26,7,26.923076923076923
E02005829,23,7,30.434782608695656
E02005830,21,3,14.285714285714285
E02005831,35,7,20.0
E02005832,31,8,25.806451612903224
E02005833,24,2,8.333333333333332
E02005834,28,2,7.142857142857142
E02005835,35,8,22.857142857142858
E02005836,29,12,41.37931034482759
E02005837,21,5,23.809523809523807
E02005838,29,7,24.137931034482758
E02005839,22,3,13.636363636363635
E02005840,31,1,3.225806451612903
E02005842,29,6,20.689655172413794
E02005843,22,1,4.545454545454546
E02005844,28,3,10.714285714285714
E02005846,22,2,9.090909090909092
E02005847,22,5,22.727272727272727
E02005848,24,4,16.666666666666664
E02005849,34,3,8.823529411764707
E02005850,23,7,30.434782608695656
E02005851,21,1,4.761904761904762
E02005852,26,10,38.46153846153847
E02005853,31,4,12.903225806451612
E02005856,24,4,16.666666666666664
E02005857,22,0,0.0
E02005858,26,1,3.8461538461538463
E02005859,31,5,16.129032258064516
E02005860,34,5,14.705882352941178
E02005861,20,2,10.0
E02005862,27,1,3.7037037037037033
E02005863,24,4,16.666666666666664
E02005864,26,2,7.6923076923076925
E02005865,30,8,26.666666666666668
E02005866,31,9,29.03225806451613
E02005868,26,5,19.230769230769234
E02005869,20,1,5.0
E02005870,23,4,17.391304347826086
E02005871,23,6,26.08695652173913
E02005872,21,9,42.857142857142854
E02005873,33,5,15.151515151515152
E02005874,30,5,16.666666666666664
E02005875,27,5,18.51851851851852
E02005876,30,4,13.333333333333334
E02005877,24,6,25.0
E02005878,35,5,14.285714285714285
E02005879,26,4,15.384615384615385
E02005880,20,4,20.0
E02005881,21,4,19.047619047619047
E02005882,27,8,29.629629629629626
E02005883,25,1,4.0
E02005884,21,1,4.761904761904762
E02005885,29,4,13.793103448275861
E02005886,38,9,23.684210526315788
E02005887,33,7,21.21212121212121
E02005888,28,4,14.285714285714285
E02005889,35,5,14.285714285714285
E02005890,21,1,4.761904761904762
E02005891,21,3,14.285714285714285
E02005892,42,16,38.095238095238095
E02005893,39,9,23.076923076923077
E02005894,36,13,36.11111111111111
E02005895,28,4,14.285714285714285
E02005896,27,8,29.629629629629626
E02005897,29,7,24.137931034482758
E02005898,37,14,37.83783783783784
E02005899,38,4,10.526315789473683
E02005900,23,10,43.47826086956522
E02005901,29,5,17.24137931034483
E02005902,27,4,14.814814814814813
E02005903,37,7,18.91891891891892
E02005904,31,8,25.806451612903224
E02005905,20,8,40.0
E02005906,22,6,27.27272727272727
E02005907,34,14,41.17647058823529
E02005908,31,7,22.58064516129032
E02005909,25,2,8.0
E02005910,29,5,17.24137931034483
E02005911,28,5,17.857142857142858
E02005912,29,0,0.0
E02005913,26,2,7.6923076923076925
E02005914,26,5,19.230769230769234
E02005915,19,5,26.31578947368421
E02005916,26,6,23.076923076923077
E02005917,19,8,42.10526315789473
E02005918,18,7,38.88888888888889
E02005919,24,5,20.833333333333336
E02005920,26,7,26.923076923076923
E02005921,23,1,4.3478260869565215
E02005922,30,7,23.333333333333332
E02005923,18,3,16.666666666666664
E02005924,44,4,9.090909090909092
E02005925,25,1,4.0
E02005926,28,5,17.857142857142858
E02005927,19,2,10.526315789473683
E02005928,32,8,25.0
E02005929,22,2,9.090909090909092
E02005930,29,9,31.03448275862069
E02005931,31,5,16.129032258064516
E02005932,20,2,10.0
E02005933,24,1,4.166666666666666
E02005934,29,5,17.24137931034483
E02005935,27,4,14.814814814814813
E02005936,38,9,23.684210526315788
E02005937,22,0,0.0
E02005938,17,1,5.88235294117647
E02005939,20,5,25.0
E02005940,20,6,30.0
E02005941,23,3,13.043478260869565
E02005942,20,2,10.0
E02005943,22,0,0.0
E02005944,23,5,21.73913043478261
E02005945,32,4,12.5
E02005946,25,1,4.0
E02005947,25,3,12.0
E02005948,24,2,8.333333333333332
E02005949,20,1,5.0
E02005950,31,1,3.225806451612903
E02005951,20,1,5.0
E02005953,17,1,5.88235294117647
E02005954,30,2,6.666666666666667
E02005955,29,2,6.896551724137931
E02005956,18,4,22.22222222222222
E02005957,21,1,4.761904761904762
E02005958,18,3,16.666666666666664
E02005959,19,1,5.263157894736842
E02005960,23,5,21.73913043478261
E02005961,23,6,26.08695652173913
E02005962,27,12,44.44444444444444
E02005963,28,4,14.285714285714285
E02005964,24,4,16.666666666666664
E02005965,18,4,22.22222222222222
E02005966,24,4,16.666666666666664
E02005967,27,3,11.11111111111111
E02005968,25,6,24.0
E02005969,30,8,26.666666666666668
E02005970,17,2,11.76470588235294
E02005971,19,0,0.0
E02005972,38,6,15.789473684210526
E02005973,21,5,23.809523809523807
E02005974,20,2,10.0
E02005975,26,3,11.538461538461538
E02005976,18,3,16.666666666666664
E02005977,18,3,16.666666666666664
E02005978,24,2,8.333333333333332
E02005979,30,2,6.666666666666667
E02005980,37,3,8.108108108108109
E02005981,29,1,3.4482758620689653
E02005982,19,3,15.789473684210526
E02005983,36,5,13.88888888888889
E02005984,30,8,26.666666666666668
E02005985,24,1,4.166666666666666
E02005986,30,9,30.0
E02005987,26,0,0.0
E02005988,29,6,20.689655172413794
E02005991,32,3,9.375
E02005992,41,10,24.390243902439025
E02005993,22,6,27.27272727272727
E02005994,22,2,9.090909090909092
E02005995,21,4,19.047619047619047
E02005996,29,3,10.344827586206897
E02005997,21,9,42.857142857142854
E02005998,19,3,15.789473684210526
E02005999,21,3,14.285714285714285
E02006000,40,5,12.5
E02006001,22,5,22.727272727272727
E02006002,36,4,11.11111111111111
E02006003,17,3,17.647058823529413
E02006004,22,4,18.181818181818183
E02006005,32,12,37.5
E02006006,18,4,22.22222222222222
E02006007,22,5,22.727272727272727
E02006008,33,9,27.27272727272727
E02006009,23,8,34.78260869565217
E02006010,36,15,41.66666666666667
E02006011,20,6,30.0
E02006012,21,5,23.809523809523807
E02006013,27,5,18.51851851851852
E02006014,30,3,10.0
E02006015,32,6,18.75
E02006016,21,1,4.761904761904762
E02006017,25,6,24.0
E02006018,39,11,28.205128205128204
E02006019,20,10,50.0
E02006020,20,4,20.0
E02006021,24,4,16.666666666666664
E02006022,18,2,11.11111111111111
E02006023,31,6,19.35483870967742
E02006024,31,3,9.67741935483871
E02006025,30,8,26.666666666666668
E02006026,20,2,10.0
E02006027,18,1,5.555555555555555
E02006028,30,4,13.333333333333334
E02006029,26,0,0.0
E02006030,25,5,20.0
E02006031,27,4,14.814814814814813
E02006032,29,1,3.4482758620689653
E02006033,30,6,20.0
E02006034,34,6,17.647058823529413
E02006035,20,9,45.0
E02006036,25,10,40.0
E02006037,31,8,25.806451612903224
E02006038,27,6,22.22222222222222
E02006039,25,5,20.0
E02006040,25,1,4.0
E02006041,20,0,0.0
E02006042,21,10,47.61904761904761
E02006043,22,1,4.545454545454546
E02006044,21,0,0.0
E02006045,37,17,45.94594594594595
E02006046,27,1,3.7037037037037033
E02006047,28,7,25.0
E02006048,23,2,8.695652173913043
E02006049,25,8,32.0
E02006050,28,6,21.428571428571427
E02006051,26,9,34.61538461538461
E02006052,26,4,15.384615384615385
E02006053,34,5,14.705882352941178
E02006054,32,8,25.0
E02006055,28,2,7.142857142857142
E02006056,25,2,8.0
E02006057,28,12,42.857142857142854
E02006058,26,4,15.384615384615385
E02006059,22,5,22.727272727272727
E02006060,28,4,14.285714285714285
E02006061,29,7,24.137931034482758
E02006062,34,14,41.17647058823529
E02006063,20,4,20.0
E02006064,28,13,46.42857142857143
E02006065,27,7,25.925925925925924
E02006066,28,7,25.0
E02006067,26,6,23.076923076923077
E02006068,25,3,12.0
E02006069,35,5,14.285714285714285
E02006070,31,6,19.35483870967742
E02006071,30,6,20.0
E02006072,29,2,6.896551724137931
E02006073,25,2,8.0
E02006074,38,8,21.052631578947366
E02006075,20,3,15.0
E02006076,31,9,29.03225806451613
E02006077,20,9,45.0
E02006078,18,7,38.88888888888889
E02006079,28,6,21.428571428571427
E02006080,22,1,4.545454545454546
E02006081,23,0,0.0
E02006082,20,2,10.0
E02006083,18,6,33.33333333333333
E02006084,25,5,20.0
E02006085,27,6,22.22222222222222
E02006086,24,4,16.666666666666664
E02006087,21,3,14.285714285714285
E02006088,25,1,4.0
E02006089,24,2,8.333333333333332
E02006090,23,4,17.391304347826086
E02006091,34,10,29.411764705882355
E02006092,23,8,34.78260869565217
E02006093,31,8,25.806451612903224
E02006094,20,0,0.0
E02006095,27,9,33.33333333333333
E02006096,22,4,18.181818181818183
E02006097,21,4,19.047619047619047
E02006098,26,5,19.230769230769234
E02006099,26,7,26.923076923076923
E02006100,25,8,32.0
E02006101,18,4,22.22222222222222
E02006102,25,2,8.0
E02006103,27,9,33.33333333333333
E02006104,33,13,39.39393939393939
E02006105,38,7,18.421052631578945
E02006106,32,9,28.125
E02006107,28,2,7.142857142857142
E02006108,32,8,25.0
E02006109,27,8,29.629629629629626
E02006110,33,4,12.121212121212121
E02006111,32,11,34.375
E02006112,28,8,28.57142857142857
E02006113,26,11,42.30769230769231
E02006114,26,9,34.61538461538461
E02006115,28,6,21.428571428571427
E02006116,29,3,10.344827586206897
E02006117,22,2,9.090909090909092
E02006118,22,6,27.27272727272727
E02006119,27,1,3.7037037037037033
E02006120,29,6,20.689655172413794
E02006121,20,3,15.0
E02006122,27,2,7.4074074074074066
E02006123,20,1,5.0
E02006124,24,2,8.333333333333332
E02006125,25,2,8.0
E02006126,25,2,8.0
E02006127,21,2,9.523809523809524
E02006128,28,9,32.142857142857146
E02006129,28,3,10.714285714285714
E02006130,26,4,15.384615384615385
E02006131,26,2,7.6923076923076925
E02006132,23,3,13.043478260869565
E02006133,23,4,17.391304347826086
E02006134,34,9,26.47058823529412
E02006135,26,3,11.538461538461538
E02006136,26,3,11.538461538461538
E02006137,29,3,10.344827586206897
E02006138,21,5,23.809523809523807
E02006139,24,4,16.666666666666664
E02006140,26,5,19.230769230769234
E02006141,34,4,11.76470588235294
E02006142,17,2,11.76470588235294
E02006143,30,4,13.333333333333334
E02006144,27,1,3.7037037037037033
E02006145,18,4,22.22222222222222
E02006146,27,7,25.925925925925924
E02006147,28,6,21.428571428571427
E02006148,24,5,20.833333333333336
E02006149,36,6,16.666666666666664
E02006150,39,8,20.51282051282051
E02006151,31,6,19.35483870967742
E02006152,32,10,31.25
E02006153,30,4,13.333333333333334
E02006154,32,7,21.875
E02006155,18,3,16.666666666666664
E02006156,25,4,16.0
E02006157,23,3,13.043478260869565
E02006158,29,3,10.344827586206897
E02006159,20,3,15.0
E02006160,31,6,19.35483870967742
E02006161,21,3,14.285714285714285
E02006162,29,4,13.793103448275861
E02006163,26,3,11.538461538461538
E02006164,25,3,12.0
E02006165,27,9,33.33333333333333
E02006166,26,4,15.384615384615385
E02006167,33,0,0.0
E02006168,30,2,6.666666666666667
E02006169,21,9,42.857142857142854
E02006170,18,4,22.22222222222222
E02006171,31,2,6.451612903225806
E02006172,33,9,27.27272727272727
E02006173,22,1,4.545454545454546
E02006174,39,6,15.384615384615385
E02006175,20,5,25.0
E02006176,23,7,30.434782608695656
E02006177,33,4,12.121212121212121
E02006178,25,0,0.0
E02006179,21,6,28.57142857142857
E02006180,22,3,13.636363636363635
E02006181,22,4,18.181818181818183
E02006182,23,6,26.08695652173913
E02006185,26,5,19.230769230769234
E02006186,40,9,22.5
E02006187,23,6,26.08695652173913
E02006188,21,7,33.33333333333333
E02006189,25,7,28.000000000000004
E02006190,39,11,28.205128205128204
E02006191,27,11,40.74074074074074
E02006192,26,6,23.076923076923077
E02006193,26,8,30.76923076923077
E02006194,26,5,19.230769230769234
E02006195,26,10,38.46153846153847
E02006196,23,4,17.391304347826086
E02006197,33,4,12.121212121212121
E02006198,29,5,17.24137931034483
E02006199,27,7,25.925925925925924
E02006200,27,2,7.4074074074074066
E02006201,38,6,15.789473684210526
E02006202,29,6,20.689655172413794
E02006203,26,3,11.538461538461538
E02006204,25,5,20.0
E02006205,23,4,17.391304347826086
E02006206,25,4,16.0
E02006207,22,13,59.09090909090909
E02006208,29,13,44.827586206896555
E02006209,35,9,25.71428571428571
E02006210,18,3,16.666666666666664
E02006211,21,7,33.33333333333333
E02006212,27,8,29.629629629629626
E02006213,21,1,4.761904761904762
E02006214,20,7,35.0
E02006215,28,3,10.714285714285714
E02006216,27,5,18.51851851851852
E02006217,32,7,21.875
E02006218,29,1,3.4482758620689653
E02006219,28,2,7.142857142857142
E02006220,25,0,0.0
E02006221,22,5,22.727272727272727
E02006222,21,0,0.0
E02006223,22,1,4.545454545454546
E02006224,23,1,4.3478260869565215
E02006225,21,1,4.761904761904762
E02006226,32,6,18.75
E02006227,22,4,18.181818181818183
E02006228,18,3,16.666666666666664
E02006229,21,10,47.61904761904761
E02006230,39,10,25.64102564102564
E02006231,31,9,29.03225806451613
E02006232,20,7,35.0
E02006233,37,8,21.62162162162162
E02006234,30,6,20.0
E02006235,28,5,17.857142857142858
E02006236,35,10,28.57142857142857
E02006237,28,2,7.142857142857142
E02006238,33,14,42.42424242424242
E02006239,26,0,0.0
E02006240,30,8,26.666666666666668
E02006241,29,6,20.689655172413794
E02006242,34,4,11.76470588235294
E02006243,30,5,16.666666666666664
E02006245,25,2,8.0
E02006246,24,1,4.166666666666666
E02006247,29,6,20.689655172413794
E02006248,26,1,3.8461538461538463
E02006249,28,2,7.142857142857142
E02006250,32,3,9.375
E02006251,37,4,10.81081081081081
E02006252,30,5,16.666666666666664
E02006253,24,5,20.833333333333336
E02006254,30,1,3.3333333333333335
E02006255,26,5,19.230769230769234
E02006256,33,6,18.181818181818183
E02006257,24,2,8.333333333333332
E02006258,28,1,3.571428571428571
E02006259,25,2,8.0
E02006260,27,0,0.0
E02006261,26,4,15.384615384615385
E02006262,26,1,3.8461538461538463
E02006263,23,0,0.0
E02006264,26,7,26.923076923076923
E02006265,23,2,8.695652173913043
E02006266,29,5,17.24137931034483
E02006267,28,1,3.571428571428571
E02006268,21,6,28.57142857142857
E02006269,21,4,19.047619047619047
E02006270,40,12,30.0
E02006271,30,13,43.333333333333336
E02006272,24,7,29.166666666666668
E02006273,22,5,22.727272727272727
E02006274,23,3,13.043478260869565
E02006275,23,3,13.043478260869565
E02006276,27,7,25.925925925925924
E02006277,23,1,4.3478260869565215
E02006278,31,4,12.903225806451612
E02006279,31,4,12.903225806451612
E02006280,32,1,3.125
E02006281,29,7,24.137931034482758
E02006282,24,7,29.166666666666668
E02006283,25,4,16.0
E02006284,25,1,4.0
E02006285,23,6,26.08695652173913
E02006286,33,4,12.121212121212121
E02006287,25,1,4.0
E02006288,34,7,20.588235294117645
E02006289,34,10,29.411764705882355
E02006290,32,14,43.75
E02006291,27,6,22.22222222222222
E02006292,22,1,4.545454545454546
E02006293,34,6,17.647058823529413
E02006294,29,11,37.93103448275862
E02006295,30,12,40.0
E02006296,49,13,26.53061224489796
E02006297,25,3,12.0
E02006298,30,7,23.333333333333332
E02006299,30,17,56.666666666666664
E02006300,28,7,25.0
E02006301,21,5,23.809523809523807
E02006302,25,12,48.0
E02006303,26,2,7.6923076923076925
E02006304,28,12,42.857142857142854
E02006305,33,0,0.0
E02006306,25,5,20.0
E02006307,25,13,52.0
E02006308,28,3,10.714285714285714
E02006309,24,3,12.5
E02006310,25,5,20.0
E02006311,29,11,37.93103448275862
E02006312,34,9,26.47058823529412
E02006313,36,13,36.11111111111111
E02006314,27,5,18.51851851851852
E02006315,25,14,56.00000000000001
E02006316,26,10,38.46153846153847
E02006317,20,0,0.0
E02006318,21,1,4.761904761904762
E02006319,22,1,4.545454545454546
E02006320,23,7,30.434782608695656
E02006321,19,1,5.263157894736842
E02006322,19,3,15.789473684210526
E02006323,23,1,4.3478260869565215
E02006324,22,1,4.545454545454546
E02006325,25,1,4.0
E02006326,23,4,17.391304347826086
E02006327,20,1,5.0
E02006328,30,1,3.3333333333333335
E02006329,20,3,15.0
E02006330,30,5,16.666666666666664
E02006331,21,1,4.761904761904762
E02006332,19,2,10.526315789473683
E02006333,30,1,3.3333333333333335
E02006334,24,0,0.0
E02006335,24,7,29.166666666666668
E02006336,21,4,19.047619047619047
E02006337,26,1,3.8461538461538463
E02006338,20,6,30.0
E02006339,32,2,6.25
E02006341,30,5,16.666666666666664
E02006342,26,1,3.8461538461538463
E02006343,25,1,4.0
E02006344,29,3,10.344827586206897
E02006345,20,5,25.0
E02006346,32,3,9.375
E02006347,25,2,8.0
E02006348,27,5,18.51851851851852
E02006349,25,3,12.0
E02006350,19,2,10.526315789473683
E02006351,26,1,3.8461538461538463
E02006352,18,1,5.555555555555555
E02006353,21,3,14.285714285714285
E02006354,29,3,10.344827586206897
E02006355,19,0,0.0
E02006356,37,8,21.62162162162162
E02006357,23,6,26.08695652173913
E02006358,21,0,0.0
E02006359,20,3,15.0
E02006360,26,8,30.76923076923077
E02006361,19,3,15.789473684210526
E02006362,21,4,19.047619047619047
E02006363,18,1,5.555555555555555
E02006364,25,5,20.0
E02006365,20,2,10.0
E02006366,24,0,0.0
E02006367,19,3,15.789473684210526
E02006368,18,3,16.666666666666664
E02006369,24,8,33.33333333333333
E02006370,20,4,20.0
E02006371,22,2,9.090909090909092
E02006372,21,2,9.523809523809524
E02006373,24,6,25.0
E02006374,22,5,22.727272727272727
E02006375,18,1,5.555555555555555
E02006376,26,6,23.076923076923077
E02006377,18,2,11.11111111111111
E02006378,27,3,11.11111111111111
E02006379,23,7,30.434782608695656
E02006380,24,4,16.666666666666664
E02006381,20,3,15.0
E02006382,20,4,20.0
E02006383,30,8,26.666666666666668
E02006384,32,4,12.5
E02006385,37,8,21.62162162162162
E02006386,25,4,16.0
E02006387,20,3,15.0
E02006388,29,5,17.24137931034483
E02006389,23,3,13.043478260869565
E02006390,32,6,18.75
E02006391,23,6,26.08695652173913
E02006392,31,5,16.129032258064516
E02006393,22,3,13.636363636363635
E02006394,31,7,22.58064516129032
E02006395,31,7,22.58064516129032
E02006396,20,5,25.0
E02006397,20,3,15.0
E02006398,27,5,18.51851851851852
E02006399,39,5,12.82051282051282
E02006400,18,4,22.22222222222222
E02006401,35,6,17.142857142857142
E02006402,30,3,10.0
E02006403,21,4,19.047619047619047
E02006404,21,8,38.095238095238095
E02006405,34,4,11.76470588235294
E02006406,32,5,15.625
E02006407,28,1,3.571428571428571
E02006408,27,3,11.11111111111111
E02006409,22,8,36.36363636363637
E02006410,25,3,12.0
E02006411,24,4,16.666666666666664
E02006412,21,2,9.523809523809524
E02006413,20,2,10.0
E02006414,20,1,5.0
E02006415,23,7,30.434782608695656
E02006416,27,2,7.4074074074074066
E02006417,20,1,5.0
E02006418,22,0,0.0
E02006419,23,1,4.3478260869565215
E02006420,22,1,4.545454545454546
E02006421,30,2,6.666666666666667
E02006422,18,2,11.11111111111111
E02006423,33,6,18.181818181818183
E02006424,18,1,5.555555555555555
E02006425,19,3,15.789473684210526
E02006426,18,1,5.555555555555555
E02006427,22,7,31.818181818181817
E02006429,26,4,15.384615384615385
E02006430,27,2,7.4074074074074066
E02006431,33,4,12.121212121212121
E02006432,17,2,11.76470588235294
E02006433,31,4,12.903225806451612
E02006434,22,5,22.727272727272727
E02006435,19,4,21.052631578947366
E02006436,21,7,33.33333333333333
E02006437,25,7,28.000000000000004
E02006438,26,6,23.076923076923077
E02006439,19,6,31.57894736842105
E02006440,22,2,9.090909090909092
E02006441,24,5,20.833333333333336
E02006442,18,1,5.555555555555555
E02006443,24,5,20.833333333333336
E02006444,21,1,4.761904761904762
E02006445,25,3,12.0
E02006446,22,2,9.090909090909092
E02006447,18,2,11.11111111111111
E02006448,21,1,4.761904761904762
E02006449,24,7,29.166666666666668
E02006450,22,4,18.181818181818183
E02006451,36,8,22.22222222222222
E02006453,24,4,16.666666666666664
E02006454,23,2,8.695652173913043
E02006455,20,3,15.0
E02006456,24,3,12.5
E02006457,29,2,6.896551724137931
E02006458,26,1,3.8461538461538463
E02006459,28,1,3.571428571428571
E02006460,32,4,12.5
E02006461,21,1,4.761904761904762
E02006462,26,5,19.230769230769234
E02006463,36,3,8.333333333333332
E02006464,23,1,4.3478260869565215
E02006465,20,0,0.0
E02006466,33,4,12.121212121212121
E02006467,23,1,4.3478260869565215
E02006468,34,7,20.588235294117645
E02006469,27,1,3.7037037037037033
E02006470,38,10,26.31578947368421
E02006471,23,3,13.043478260869565
E02006472,34,4,11.76470588235294
E02006473,36,5,13.88888888888889
E02006474,22,4,18.181818181818183
E02006475,30,5,16.666666666666664
E02006476,28,0,0.0
E02006477,26,7,26.923076923076923
E02006478,26,4,15.384615384615385
E02006479,26,6,23.076923076923077
E02006480,25,1,4.0
E02006481,22,1,4.545454545454546
E02006482,24,4,16.666666666666664
E02006483,24,0,0.0
E02006484,26,6,23.076923076923077
E02006485,23,8,34.78260869565217
E02006486,25,4,16.0
E02006487,23,0,0.0
E02006488,22,7,31.818181818181817
E02006489,24,3,12.5
E02006490,25,1,4.0
E02006493,33,4,12.121212121212121
E02006494,25,3,12.0
E02006495,25,6,24.0
E02006496,20,2,10.0
E02006497,27,2,7.4074074074074066
E02006498,40,9,22.5
E02006499,19,0,0.0
E02006500,19,5,26.31578947368421
E02006501,32,2,6.25
E02006502,36,8,22.22222222222222
E02006503,31,6,19.35483870967742
E02006504,19,1,5.263157894736842
E02006505,25,10,40.0
E02006506,20,2,10.0
E02006507,33,4,12.121212121212121
E02006508,37,12,32.432432432432435
E02006509,21,4,19.047619047619047
E02006510,24,6,25.0
E02006511,36,9,25.0
E02006512,42,9,21.428571428571427
E02006513,25,6,24.0
E02006514,32,8,25.0
E02006515,33,9,27.27272727272727
E02006516,31,4,12.903225806451612
E02006517,31,7,22.58064516129032
E02006518,35,11,31.428571428571427
E02006519,27,5,18.51851851851852
E02006520,29,3,10.344827586206897
E02006521,25,7,28.000000000000004
E02006522,19,5,26.31578947368421
E02006523,37,6,16.216216216216218
E02006524,19,0,0.0
E02006525,46,6,13.043478260869565
E02006526,31,8,25.806451612903224
E02006527,32,0,0.0
E02006528,38,3,7.894736842105263
E02006529,42,4,9.523809523809524
E02006530,41,7,17.073170731707318
E02006531,31,1,3.225806451612903
E02006532,37,10,27.027027027027028
E02006533,33,4,12.121212121212121
E02006534,27,5,18.51851851851852
E02006535,24,2,8.333333333333332
E02006536,22,0,0.0
E02006537,34,9,26.47058823529412
E02006538,34,8,23.52941176470588
E02006539,25,4,16.0
E02006540,20,3,15.0
E02006541,28,7,25.0
E02006542,23,9,39.130434782608695
E02006543,22,8,36.36363636363637
E02006544,33,11,33.33333333333333
E02006545,38,8,21.052631578947366
E02006546,34,6,17.647058823529413
E02006547,17,1,5.88235294117647
E02006548,32,13,40.625
E02006549,22,18,81.81818181818183
E02006550,32,11,34.375
E02006551,31,22,70.96774193548387
E02006552,25,2,8.0
E02006553,30,11,36.666666666666664
E02006554,25,19,76.0
E02006555,25,3,12.0
E02006556,35,20,57.14285714285714
E02006557,22,3,13.636363636363635
E02006558,38,4,10.526315789473683
E02006559,30,23,76.66666666666667
E02006560,34,13,38.23529411764706
E02006561,22,8,36.36363636363637
E02006562,19,4,21.052631578947366
E02006563,20,5,25.0
E02006564,29,11,37.93103448275862
E02006565,29,7,24.137931034482758
E02006566,27,8,29.629629629629626
E02006567,23,2,8.695652173913043
E02006568,37,4,10.81081081081081
E02006569,29,16,55.172413793103445
E02006570,32,7,21.875
E02006571,27,10,37.03703703703704
E02006572,34,3,8.823529411764707
E02006573,36,16,44.44444444444444
E02006574,39,18,46.15384615384615
E02006575,25,1,4.0
E02006576,34,5,14.705882352941178
E02006577,27,5,18.51851851851852
E02006578,36,2,5.555555555555555
E02006579,26,3,11.538461538461538
E02006580,26,6,23.076923076923077
E02006581,32,4,12.5
E02006582,25,2,8.0
E02006583,30,6,20.0
E02006584,23,6,26.08695652173913
E02006585,26,6,23.076923076923077
E02006586,21,7,33.33333333333333
E02006587,26,6,23.076923076923077
E02006588,34,3,8.823529411764707
E02006589,35,4,11.428571428571429
E02006590,27,8,29.629629629629626
E02006591,27,9,33.33333333333333
E02006592,18,4,22.22222222222222
E02006593,38,9,23.684210526315788
E02006594,36,11,30.555555555555557
E02006595,27,6,22.22222222222222
E02006596,27,8,29.629629629629626
E02006597,38,6,15.789473684210526
E02006598,17,1,5.88235294117647
E02006599,23,10,43.47826086956522
E02006600,35,10,28.57142857142857
E02006601,30,10,33.33333333333333
E02006602,23,5,21.73913043478261
E02006603,29,12,41.37931034482759
E02006604,44,10,22.727272727272727
E02006605,18,2,11.11111111111111
E02006606,25,6,24.0
E02006607,24,3,12.5
E02006608,20,2,10.0
E02006609,23,4,17.391304347826086
E02006610,22,4,18.181818181818183
E02006611,34,9,26.47058823529412
E02006612,37,4,10.81081081081081
E02006613,23,4,17.391304347826086
E02006614,39,5,12.82051282051282
E02006615,22,4,18.181818181818183
E02006616,30,8,26.666666666666668
E02006617,29,3,10.344827586206897
E02006618,19,4,21.052631578947366
E02006619,25,5,20.0
E02006620,31,10,32.25806451612903
E02006621,26,13,50.0
E02006622,27,5,18.51851851851852
